antecedent,consequent,confidence
dotcom postage,jam making set printed,0.6220238095238094
jumbo bag red retrospot,lunch bag red retrospot,0.6215384615384616
lunch bag cars blue,lunch bag red retrospot,0.6212534059945504
lunch bag pink polkadot,lunch bag  black skull.,0.6212121212121212
lunch bag  black skull.,lunch bag red retrospot,0.6210937500000001
lunch bag cars blue,lunch bag red retrospot,0.6205357142857143
skull shoulder bag,suki  shoulder bag,0.6204379562043796
charlotte bag pink polkadot,strawberry charlotte bag,0.6200607902735563
jumbo bag woodland animals,jumbo bag red retrospot,0.6199304750869062
lunch bag pink polkadot,lunch bag  black skull.,0.6191588785046729
set/6 red spotty paper cups,set/20 red retrospot paper napkins,0.6191588785046729
jumbo storage bag suki,jumbo bag pink polkadot,0.6191536748329621
lunch bag  black skull.,lunch bag red retrospot,0.6187739463601533
regency tea plate roses,roses regency teacup and saucer,0.6179775280898876
lunch bag pink polkadot,lunch bag  black skull.,0.6175298804780877
feltcraft princess lola doll,feltcraft princess charlotte doll,0.6174334140435835
charlotte bag suki design,woodland charlotte bag,0.6173913043478261
jumbo bag red retrospot,jumbo bag pink polkadot,0.6159420289855072
jumbo bag apples,jumbo storage bag suki,0.6156156156156156
dotcom postage,jumbo storage bag suki,0.6153846153846154
jumbo bag apples,jumbo bag red retrospot,0.6153846153846154
jumbo bag pink polkadot,jumbo shopper vintage red paisley,0.6147757255936676
poppy's playhouse bedroom,poppy's playhouse livingroom,0.6146572104018911
lunch bag pink polkadot,lunch bag cars blue,0.6144859813084113
jumbo bag red retrospot,dotcom postage,0.6144578313253013
jumbo bag spaceboy design,jumbo bag pink polkadot,0.6139534883720931
childrens cutlery spaceboy,childrens cutlery dolly girl,0.6138888888888889
jumbo bag red retrospot,jumbo shopper vintage red paisley,0.6138392857142857
alarm clock bakelike orange,alarm clock bakelike green,0.6134831460674157
jumbo storage bag skulls,jumbo storage bag suki,0.6132930513595166
charlotte bag pink polkadot,strawberry charlotte bag,0.6126582278481012
jumbo storage bag suki,jumbo shopper vintage red paisley,0.6124721603563474
charlotte bag suki design,red retrospot charlotte bag,0.6121951219512195
dotcom postage,jumbo bag pink polkadot,0.6115702479338843
jumbo storage bag suki,jumbo bag red retrospot,0.6114864864864865
hand warmer scotty dog design,hand warmer owl design,0.6113138686131387
jumbo bag red retrospot,jumbo storage bag suki,0.611214953271028
jumbo bag dolly girl design,jumbo bag red retrospot,0.6111111111111112
charlotte bag suki design,charlotte bag pink polkadot,0.6107784431137726
lunch bag spaceboy design,lunch bag suki design,0.6106870229007634
jumbo bag woodland animals,dotcom postage,0.6102564102564103
jumbo storage bag suki,jumbo bag pink polkadot,0.6092896174863388
red retrospot charlotte bag,charlotte bag pink polkadot,0.6091370558375634
alarm clock bakelike red,alarm clock bakelike green,0.6089438629876308
lunch bag cars blue,lunch bag red retrospot,0.6086956521739131
set of 6 tea time baking cases,set of 12 mini loaf baking cases,0.6084656084656085
lunch bag  black skull.,lunch bag red retrospot,0.6079545454545454
lunch bag cars blue,lunch bag  black skull.,0.6076294277929155
charlotte bag suki design,charlotte bag pink polkadot,0.6071428571428572
jumbo shopper vintage red paisley,jumbo bag pink polkadot,0.6068376068376069
lunch bag suki design,lunch bag  black skull.,0.6065934065934067
woodland charlotte bag,red retrospot charlotte bag,0.6059880239520958
regency tea plate roses,regency tea plate pink,0.6044943820224719
christmas craft tree top angel,christmas craft little friends,0.6039387308533917
lunch bag pink polkadot,lunch bag spaceboy design,0.6035353535353536
lunch bag spaceboy design,lunch bag red retrospot,0.6030927835051546
lunch bag suki design,lunch bag  black skull.,0.6029723991507431
dotcom postage,jumbo storage bag suki,0.6011904761904762
jumbo bag alphabet,jumbo bag red retrospot,0.6010230179028133
lunch bag pink polkadot,lunch bag cars blue,0.6010101010101011
poppy's playhouse kitchen,poppy's playhouse livingroom,0.6009174311926605
alarm clock bakelike pink,alarm clock bakelike red,0.6002554278416348
jumbo storage bag suki,jumbo shopper vintage red paisley,0.6
jumbo bag pink vintage paisley,jumbo bag red retrospot,0.5988439306358382
regency tea plate green,roses regency teacup and saucer,0.5984251968503937
jumbo bag red retrospot,jumbo bag pink polkadot,0.5982142857142857
gardeners kneeling pad keep calm,gardeners kneeling pad cup of tea,0.5980284775465499
spaceboy lunch box,dolly girl lunch box,0.5977777777777779
charlotte bag suki design,strawberry charlotte bag,0.5975609756097561
lunch bag suki design,lunch bag  black skull.,0.5968819599109132
hot water bottle i am so poorly,chocolate hot water bottle,0.5966514459665144
jumbo bag pears,jumbo bag vintage leaf,0.5960591133004927
strawberry charlotte bag,charlotte bag pink polkadot,0.5960591133004927
jumbo bag spaceboy design,jumbo storage bag suki,0.5958702064896755
lunch bag pink polkadot,lunch bag  black skull.,0.5957095709570958
wooden heart christmas scandinavian,wooden tree christmas scandinavian,0.595360824742268
jumbo bag spaceboy design,jumbo storage bag suki,0.5953488372093023
jumbo bag owls,jumbo bag red retrospot,0.5951293759512937
set of 60 vintage leaf cake cases,set of 60 pantry design cake cases,0.5942408376963351
lunch bag  black skull.,lunch bag pink polkadot,0.5938697318007663
dotcom postage,jumbo storage bag suki,0.5938144329896907
jam making set printed,jam making set with jars,0.5936599423631124
lunch bag pink polkadot,lunch bag suki design,0.5931232091690545
lunch bag spaceboy design,lunch bag  black skull.,0.5928753180661578
pack of 60 mushroom cake cases,pack of 72 retrospot cake cases,0.5928753180661578
jumbo bag woodland animals,jumbo shopper vintage red paisley,0.592074592074592
regency cakestand 3 tier,pink regency teacup and saucer,0.5913555992141454
jumbo bag red retrospot,jumbo storage bag suki,0.5907928388746803
charlotte bag suki design,charlotte bag pink polkadot,0.5903614457831325
lunch bag  black skull.,lunch bag spaceboy design,0.5900900900900901
lunch bag cars blue,lunch bag  black skull.,0.5900621118012422
dotcom postage,jumbo bag pink polkadot,0.589873417721519
jumbo storage bag suki,jumbo bag pink polkadot,0.5896946564885497
jumbo bag red retrospot,jumbo bag pink polkadot,0.5895316804407713
jumbo bag pink polkadot,jumbo storage bag suki,0.5883905013192612
blue stripe ceramic drawer knob,red stripe ceramic drawer knob,0.5882352941176471
key fob , back door,0.5874524714828897
lunch bag pink polkadot,lunch bag  black skull.,0.5873925501432664
jumbo storage bag skulls,jumbo bag red retrospot,0.5872340425531916
alarm clock bakelike ivory,alarm clock bakelike green,0.5859649122807017
charlotte bag pink polkadot,charlotte bag suki design,0.5857519788918206
jumbo bag red retrospot,jumbo bag pink polkadot,0.5855421686746988
jumbo bag spaceboy design,jumbo bag pink polkadot,0.5855072463768116
lunch bag woodland,lunch bag spaceboy design,0.5853658536585367
red spot ceramic drawer knob,white spot red ceramic drawer knob,0.5853658536585367
set of 6 snack loaf baking cases,set of 6 tea time baking cases,0.5847457627118644
modern floral stationery set,floral folk stationery set,0.5846994535519126
large heart measuring spoons,small heart measuring spoons,0.5844504021447722
red retrospot charlotte bag,strawberry charlotte bag,0.583756345177665
red retrospot charlotte bag,woodland charlotte bag,0.583756345177665
lunch bag suki design,lunch bag cars blue,0.583547557840617
lunch bag cars blue,lunch bag  black skull.,0.5830324909747293
lunch bag woodland,lunch bag suki design,0.5826558265582655
lunch bag woodland,lunch bag  black skull.,0.5826558265582655
lunch bag cars blue,lunch bag spaceboy design,0.5825892857142857
jumbo  bag baroque black white,jumbo shopper vintage red paisley,0.5821256038647343
jumbo shopper vintage red paisley,jumbo storage bag suki,0.5819477434679335
lunch bag cars blue,lunch bag pink polkadot,0.5812274368231047
lunch bag suki design,lunch bag  black skull.,0.5809352517985612
jumbo bag apples,jumbo storage bag suki,0.5808219178082192
jumbo storage bag suki,jumbo shopper vintage red paisley,0.5805687203791469
toy tidy pink polkadot,recycling bag retrospot,0.579957356076759
lunch bag red retrospot,lunch bag spaceboy design,0.579847908745247
jumbo storage bag suki,dotcom postage,0.579064587973274
lunch bag red retrospot,lunch bag suki design,0.5790554414784395
jumbo shopper vintage red paisley,jumbo bag red retrospot,0.5787234042553191
charlotte bag dolly girl design,red retrospot charlotte bag,0.5783132530120482
lunch bag suki design,lunch bag cars blue,0.5783132530120482
feltcraft cushion rabbit,feltcraft cushion butterfly,0.577720207253886
jumbo storage bag skulls,jumbo shopper vintage red paisley,0.5776566757493188
dotcom postage,jumbo shopper vintage red paisley,0.577319587628866
set of tea coffee sugar tins pantry,set of 3 cake tins pantry design,0.576595744680851
lunch bag  black skull.,lunch bag cars blue,0.5765765765765766
lunch bag suki design,lunch bag cars blue,0.5758241758241759
pack of 60 spaceboy cake cases,pack of 72 retrospot cake cases,0.5750000000000001
charlotte bag suki design,red retrospot charlotte bag,0.5748299319727891
strawberry charlotte bag,charlotte bag suki design,0.574792243767313
jumbo bag red retrospot,jumbo bag woodland animals,0.5740740740740741
jumbo bag red retrospot,jumbo storage bag suki,0.573529411764706
regency cakestand 3 tier,pink regency teacup and saucer,0.5733333333333334
regency tea plate roses,regency tea plate green,0.5730337078651685
jumbo shopper vintage red paisley,jumbo bag red retrospot,0.5726495726495726
jumbo shopper vintage red paisley,jumbo bag pink polkadot,0.5724465558194775
red stripe ceramic drawer knob,blue stripe ceramic drawer knob,0.5720823798627003
lunch bag cars blue,lunch bag  black skull.,0.5714285714285714
dotcom postage,jumbo bag pink polkadot,0.5711340206185567
jumbo shopper vintage red paisley,jumbo storage bag suki,0.5707434052757794
lunch bag suki design,lunch bag spaceboy design,0.570694087403599
blue spot ceramic drawer knob,blue stripe ceramic drawer knob,0.5706666666666667
jumbo bag red retrospot,jumbo bag pink polkadot,0.5704419889502763
charlotte bag suki design,strawberry charlotte bag,0.5701754385964912
jumbo  bag baroque black white,jumbo storage bag suki,0.5700483091787439
lunch bag  black skull.,lunch bag cars blue,0.5698529411764706
heart of wicker large,heart of wicker small,0.5698324022346368
jumbo bag toys,jumbo storage bag suki,0.5697896749521989
regency teapot roses,roses regency teacup and saucer,0.5697115384615384
white spot red ceramic drawer knob,red stripe ceramic drawer knob,0.5696821515892421
jumbo bag red retrospot,jumbo bag pink polkadot,0.5694980694980695
jumbo bag woodland animals,jumbo bag red retrospot,0.5692307692307693
jumbo bag red retrospot,jumbo bag woodland animals,0.5692307692307693
lunch bag dolly girl design,lunch bag spaceboy design,0.5689149560117303
feltcraft princess charlotte doll,feltcraft princess lola doll,0.5679287305122495
lunch bag  black skull.,lunch bag suki design,0.5678670360110804
lunch bag vintage leaf design,lunch bag red retrospot,0.5678670360110804
lunch bag spaceboy design,lunch bag  black skull.,0.5678571428571428
jumbo bag red retrospot,jumbo bag apples,0.5676328502415459
jumbo bag red retrospot,jumbo bag woodland animals,0.5665859564164649
lunch bag vintage leaf design,lunch bag suki design,0.5650969529085873
white spot blue ceramic drawer knob,blue spot ceramic drawer knob,0.5643835616438356
charlotte bag apples design,red retrospot charlotte bag,0.5643224699828474
charlotte bag vintage alphabet,red retrospot charlotte bag,0.5640449438202246
lunch bag cars blue,lunch bag spaceboy design,0.5640326975476839
jumbo bag apples,jumbo bag pink polkadot,0.5638297872340425
lunch bag  black skull.,lunch bag pink polkadot,0.5631825273010921
 shed, back door,0.5630026809651475
 shed, back door,0.5630026809651475
key fob , back door,0.5630026809651475
dotcom postage,jumbo bag woodland animals,0.5628865979381443
pack of 72 skull cake cases,pack of 72 retrospot cake cases,0.5625942684766214
jumbo bag red retrospot,jumbo bag pink vintage paisley,0.5625
vintage heads and tails card game,vintage snap cards,0.5625
strawberry charlotte bag,woodland charlotte bag,0.5623268698060941
feltcraft cushion rabbit,feltcraft cushion owl,0.5621761658031088
charlotte bag pink polkadot,charlotte bag suki design,0.5620253164556962
roses regency teacup and saucer,pink regency teacup and saucer,0.5619136960600375
jumbo bag red retrospot,jumbo shopper vintage red paisley,0.5617760617760618
jumbo bag pears,jumbo bag red retrospot,0.5615763546798029
lunch bag  black skull.,lunch bag spaceboy design,0.5614457831325301
hand warmer bird design,hand warmer owl design,0.5613718411552348
regency teapot roses,regency sugar bowl green,0.5600961538461539
jumbo storage bag suki,jumbo bag pink polkadot,0.5592417061611374
charlotte bag dolly girl design,charlotte bag suki design,0.5590361445783132
jumbo shopper vintage red paisley,jumbo bag pink polkadot,0.5587529976019184
lunch bag red retrospot,lunch bag  black skull.,0.5585215605749487
lunch bag pink polkadot,lunch bag woodland,0.5584112149532711
jumbo bag apples,jumbo bag red retrospot,0.558282208588957
red spot ceramic drawer knob,blue spot ceramic drawer knob,0.5582655826558266
dotcom postage,jumbo storage bag suki,0.557909604519774
vintage paisley stationery set,dotcom postage,0.5573394495412843
blue spot ceramic drawer knob,red stripe ceramic drawer knob,0.5573333333333333
lunch bag  black skull.,lunch bag cars blue,0.556640625
jumbo bag woodland animals,jumbo bag red retrospot,0.5564102564102564
lunch bag suki design,lunch bag spaceboy design,0.5562632696390658
hand warmer red retrospot,hand warmer owl design,0.5561497326203209
lunch bag pink polkadot,lunch bag red retrospot,0.5559633027522937
jumbo bag red retrospot,jumbo bag pink polkadot,0.5558823529411765
